197.218.177.069,172.016.114.168,06/17/1998-11:35
172.016.112.149,138.147.050.050,06/17/1998-11:54
172.016.116.044,131.228.007.011,06/17/1998-11:55
172.016.112.149,204.017.042.016,06/17/1998-11:55
202.072.001.077,208.239.003.255,06/17/1998-11:55
202.072.001.077,208.239.003.255,06/17/1998-11:55
202.072.001.077,208.239.003.255,06/17/1998-11:55
202.072.001.077,208.239.003.255,06/17/1998-11:55
202.072.001.077,172.016.112.050,06/17/1998-11:55
197.218.177.069,172.016.114.168,06/17/1998-11:55
172.016.115.087,207.025.071.083,06/17/1998-11:55
153.107.252.060,172.016.112.050,06/17/1998-11:55
207.230.054.238,172.016.112.050,06/17/1998-11:55
207.230.054.046,172.016.112.050,06/17/1998-11:55
209.030.070.070,172.016.112.050,06/17/1998-11:55
207.230.054.166,172.016.112.050,06/17/1998-11:55
209.012.013.061,172.016.112.050,06/17/1998-11:55
205.231.028.191,172.016.112.050,06/17/1998-11:55
205.231.028.013,172.016.112.050,06/17/1998-11:55
209.001.012.090,172.016.112.050,06/17/1998-11:55
207.230.054.162,172.016.112.050,06/17/1998-11:55
209.012.013.154,172.016.112.050,06/17/1998-11:55
209.030.071.216,172.016.112.050,06/17/1998-11:55
209.012.013.001,172.016.112.050,06/17/1998-11:55
209.030.070.208,172.016.112.050,06/17/1998-11:55
205.231.028.088,172.016.112.050,06/17/1998-11:55
209.001.012.159,172.016.112.050,06/17/1998-11:55
209.012.013.227,172.016.112.050,06/17/1998-11:55
205.231.028.081,172.016.112.050,06/17/1998-11:55
209.030.071.170,172.016.112.050,06/17/1998-11:55
209.074.060.171,172.016.112.050,06/17/1998-11:55
209.030.070.198,172.016.112.050,06/17/1998-11:55
205.231.028.251,172.016.112.050,06/17/1998-11:55
209.074.060.036,172.016.112.050,06/17/1998-11:55
209.001.012.066,172.016.112.050,06/17/1998-11:55
207.230.054.051,172.016.112.050,06/17/1998-11:55
209.030.071.186,172.016.112.050,06/17/1998-11:55
209.012.013.008,172.016.112.050,06/17/1998-11:55
205.231.028.108,172.016.112.050,06/17/1998-11:55
153.107.252.057,172.016.112.050,06/17/1998-11:55
205.231.028.084,172.016.112.050,06/17/1998-11:55
207.230.054.167,172.016.112.050,06/17/1998-11:55
209.001.012.238,172.016.112.050,06/17/1998-11:55
209.001.012.227,172.016.112.050,06/17/1998-11:55
205.231.028.146,172.016.112.050,06/17/1998-11:55
209.030.070.028,172.016.112.050,06/17/1998-11:55
209.001.012.096,172.016.112.050,06/17/1998-11:55
209.001.012.171,172.016.112.050,06/17/1998-11:55
209.030.070.007,172.016.112.050,06/17/1998-11:55
205.231.028.065,172.016.112.050,06/17/1998-11:55
209.030.071.095,172.016.112.050,06/17/1998-11:55
209.012.013.075,172.016.112.050,06/17/1998-11:55
209.012.013.104,172.016.112.050,06/17/1998-11:55
209.012.013.039,172.016.112.050,06/17/1998-11:55
209.074.060.253,172.016.112.050,06/17/1998-11:55
209.074.060.031,172.016.112.050,06/17/1998-11:55
209.012.013.205,172.016.112.050,06/17/1998-11:55
207.230.054.031,172.016.112.050,06/17/1998-11:55
209.030.071.050,172.016.112.050,06/17/1998-11:55
209.074.060.168,172.016.112.050,06/17/1998-11:55
209.030.071.132,172.016.112.050,06/17/1998-11:55
209.001.012.221,172.016.112.050,06/17/1998-11:55
209.001.012.068,172.016.112.050,06/17/1998-11:55
209.012.013.127,172.016.112.050,06/17/1998-11:55
209.074.060.185,172.016.112.050,06/17/1998-11:55
207.230.054.235,172.016.112.050,06/17/1998-11:55
209.001.012.112,172.016.112.050,06/17/1998-11:55
153.107.252.180,172.016.112.050,06/17/1998-11:55
209.074.060.079,172.016.112.050,06/17/1998-11:55
209.030.070.029,172.016.112.050,06/17/1998-11:55
205.231.028.054,172.016.112.050,06/17/1998-11:55
207.230.054.029,172.016.112.050,06/17/1998-11:55
209.012.013.079,172.016.112.050,06/17/1998-11:55
209.001.012.174,172.016.112.050,06/17/1998-11:55
207.230.054.015,172.016.112.050,06/17/1998-11:55
209.074.060.062,172.016.112.050,06/17/1998-11:55
209.012.013.162,172.016.112.050,06/17/1998-11:55
207.230.054.027,172.016.112.050,06/17/1998-11:55
209.001.012.172,172.016.112.050,06/17/1998-11:55
153.107.252.210,172.016.112.050,06/17/1998-11:55
209.074.060.204,172.016.112.050,06/17/1998-11:55
205.231.028.244,172.016.112.050,06/17/1998-11:55
209.030.071.083,172.016.112.050,06/17/1998-11:55
205.231.028.100,172.016.112.050,06/17/1998-11:55
207.230.054.111,172.016.112.050,06/17/1998-11:55
209.012.013.092,172.016.112.050,06/17/1998-11:55
209.001.012.038,172.016.112.050,06/17/1998-11:55
207.230.054.189,172.016.112.050,06/17/1998-11:55
153.107.252.051,172.016.112.050,06/17/1998-11:55
205.231.028.221,172.016.112.050,06/17/1998-11:55
205.231.028.176,172.016.112.050,06/17/1998-11:55
205.231.028.153,172.016.112.050,06/17/1998-11:55
209.030.071.221,172.016.112.050,06/17/1998-11:55
209.001.012.219,172.016.112.050,06/17/1998-11:55
209.074.060.223,172.016.112.050,06/17/1998-11:55
209.030.071.163,172.016.112.050,06/17/1998-11:55
205.231.028.135,172.016.112.050,06/17/1998-11:55
209.030.071.044,172.016.112.050,06/17/1998-11:55
209.074.060.067,172.016.112.050,06/17/1998-11:55
209.001.012.229,172.016.112.050,06/17/1998-11:55
207.230.054.148,172.016.112.050,06/17/1998-11:55
207.230.054.126,172.016.112.050,06/17/1998-11:55
209.001.012.187,172.016.112.050,06/17/1998-11:55
209.074.060.213,172.016.112.050,06/17/1998-11:55
209.030.070.138,172.016.112.050,06/17/1998-11:55
209.001.012.210,172.016.112.050,06/17/1998-11:55
209.001.012.244,172.016.112.050,06/17/1998-11:55
153.107.252.040,172.016.112.050,06/17/1998-11:55
209.074.060.136,172.016.112.050,06/17/1998-11:55
209.030.070.006,172.016.112.050,06/17/1998-11:55
209.030.070.239,172.016.112.050,06/17/1998-11:55
207.230.054.213,172.016.112.050,06/17/1998-11:55
209.074.060.210,172.016.112.050,06/17/1998-11:55
209.001.012.070,172.016.112.050,06/17/1998-11:55
205.231.028.127,172.016.112.050,06/17/1998-11:55
209.030.071.246,172.016.112.050,06/17/1998-11:55
209.012.013.182,172.016.112.050,06/17/1998-11:55
207.230.054.102,172.016.112.050,06/17/1998-11:55
209.030.071.101,172.016.112.050,06/17/1998-11:55
205.231.028.187,172.016.112.050,06/17/1998-11:55
209.030.070.202,172.016.112.050,06/17/1998-11:55
153.107.252.070,172.016.112.050,06/17/1998-11:55
209.030.070.183,172.016.112.050,06/17/1998-11:55
209.030.070.226,172.016.112.050,06/17/1998-11:55
209.012.013.027,172.016.112.050,06/17/1998-11:55
209.012.013.165,172.016.112.050,06/17/1998-11:55
209.030.071.016,172.016.112.050,06/17/1998-11:55
209.074.060.111,172.016.112.050,06/17/1998-11:55
209.074.060.076,172.016.112.050,06/17/1998-11:55
207.230.054.252,172.016.112.050,06/17/1998-11:55
209.001.012.032,172.016.112.050,06/17/1998-11:55
153.107.252.085,172.016.112.050,06/17/1998-11:55
209.030.071.116,172.016.112.050,06/17/1998-11:55
209.030.070.065,172.016.112.050,06/17/1998-11:55
153.107.252.166,172.016.112.050,06/17/1998-11:55
153.107.252.249,172.016.112.050,06/17/1998-11:55
209.030.071.160,172.016.112.050,06/17/1998-11:55
209.012.013.208,172.016.112.050,06/17/1998-11:55
207.230.054.204,172.016.112.050,06/17/1998-11:55
209.030.071.007,172.016.112.050,06/17/1998-11:55
209.001.012.039,172.016.112.050,06/17/1998-11:55
209.074.060.176,172.016.112.050,06/17/1998-11:55
209.074.060.003,172.016.112.050,06/17/1998-11:55
207.230.054.088,172.016.112.050,06/17/1998-11:55
209.001.012.226,172.016.112.050,06/17/1998-11:55
209.030.071.175,172.016.112.050,06/17/1998-11:55
205.231.028.223,172.016.112.050,06/17/1998-11:55
209.001.012.200,172.016.112.050,06/17/1998-11:55
209.030.071.171,172.016.112.050,06/17/1998-11:55
205.231.028.157,172.016.112.050,06/17/1998-11:55
209.030.070.254,172.016.112.050,06/17/1998-11:55
209.012.013.088,172.016.112.050,06/17/1998-11:55
209.001.012.183,172.016.112.050,06/17/1998-11:55
209.074.060.175,172.016.112.050,06/17/1998-11:55
209.030.070.089,172.016.112.050,06/17/1998-11:55
209.074.060.025,172.016.112.050,06/17/1998-11:55
153.107.252.205,172.016.112.050,06/17/1998-11:55
209.030.070.120,172.016.112.050,06/17/1998-11:55
209.030.070.119,172.016.112.050,06/17/1998-11:55
205.231.028.241,172.016.112.050,06/17/1998-11:55
153.107.252.148,172.016.112.050,06/17/1998-11:55
209.074.060.202,172.016.112.050,06/17/1998-11:55
209.074.060.251,172.016.112.050,06/17/1998-11:55
207.230.054.239,172.016.112.050,06/17/1998-11:55
209.030.070.014,172.016.112.050,06/17/1998-11:55
209.030.071.017,172.016.112.050,06/17/1998-11:55
205.231.028.132,172.016.112.050,06/17/1998-11:55
209.074.060.137,172.016.112.050,06/17/1998-11:55
209.030.070.039,172.016.112.050,06/17/1998-11:55
209.012.013.212,172.016.112.050,06/17/1998-11:55
205.231.028.168,172.016.112.050,06/17/1998-11:55
153.107.252.107,172.016.112.050,06/17/1998-11:55
207.230.054.221,172.016.112.050,06/17/1998-11:55
209.030.070.230,172.016.112.050,06/17/1998-11:55
205.231.028.126,172.016.112.050,06/17/1998-11:55
207.230.054.044,172.016.112.050,06/17/1998-11:55
205.231.028.003,172.016.112.050,06/17/1998-11:55
209.030.071.236,172.016.112.050,06/17/1998-11:55
205.231.028.044,172.016.112.050,06/17/1998-11:55
153.107.252.083,172.016.112.050,06/17/1998-11:55
209.074.060.200,172.016.112.050,06/17/1998-11:55
209.074.060.115,172.016.112.050,06/17/1998-11:55
205.231.028.104,172.016.112.050,06/17/1998-11:55
209.030.070.249,172.016.112.050,06/17/1998-11:55
209.012.013.073,172.016.112.050,06/17/1998-11:55
209.030.070.220,172.016.112.050,06/17/1998-11:55
205.231.028.046,172.016.112.050,06/17/1998-11:55
209.001.012.137,172.016.112.050,06/17/1998-11:55
209.074.060.246,172.016.112.050,06/17/1998-11:55
207.230.054.057,172.016.112.050,06/17/1998-11:55
205.231.028.166,172.016.112.050,06/17/1998-11:55
209.074.060.106,172.016.112.050,06/17/1998-11:55
209.030.070.106,172.016.112.050,06/17/1998-11:55
209.074.060.180,172.016.112.050,06/17/1998-11:55
209.030.070.109,172.016.112.050,06/17/1998-11:55
209.001.012.134,172.016.112.050,06/17/1998-11:55
207.230.054.249,172.016.112.050,06/17/1998-11:55
205.231.028.174,172.016.112.050,06/17/1998-11:55
209.074.060.064,172.016.112.050,06/17/1998-11:55
153.107.252.224,172.016.112.050,06/17/1998-11:55
209.030.071.191,172.016.112.050,06/17/1998-11:55
153.107.252.111,172.016.112.050,06/17/1998-11:55
209.030.071.254,172.016.112.050,06/17/1998-11:55
153.107.252.243,172.016.112.050,06/17/1998-11:55
209.030.071.077,172.016.112.050,06/17/1998-11:55
153.107.252.138,172.016.112.050,06/17/1998-11:55
209.030.071.078,172.016.112.050,06/17/1998-11:55
205.231.028.133,172.016.112.050,06/17/1998-11:55
209.030.071.036,172.016.112.050,06/17/1998-11:55
209.030.070.156,172.016.112.050,06/17/1998-11:55
205.231.028.206,172.016.112.050,06/17/1998-11:55
205.231.028.029,172.016.112.050,06/17/1998-11:55
205.231.028.002,172.016.112.050,06/17/1998-11:55
207.230.054.116,172.016.112.050,06/17/1998-11:55
209.012.013.070,172.016.112.050,06/17/1998-11:55
205.231.028.068,172.016.112.050,06/17/1998-11:55
209.001.012.043,172.016.112.050,06/17/1998-11:55
153.107.252.109,172.016.112.050,06/17/1998-11:55
209.074.060.224,172.016.112.050,06/17/1998-11:55
153.107.252.132,172.016.112.050,06/17/1998-11:55
207.230.054.175,172.016.112.050,06/17/1998-11:55
209.030.070.054,172.016.112.050,06/17/1998-11:55
209.030.070.057,172.016.112.050,06/17/1998-11:55
207.230.054.078,172.016.112.050,06/17/1998-11:55
209.001.012.124,172.016.112.050,06/17/1998-11:55
209.074.060.207,172.016.112.050,06/17/1998-11:55
209.074.060.237,172.016.112.050,06/17/1998-11:55
205.231.028.076,172.016.112.050,06/17/1998-11:55
153.107.252.005,172.016.112.050,06/17/1998-11:55
209.012.013.172,172.016.112.050,06/17/1998-11:55
209.074.060.232,172.016.112.050,06/17/1998-11:55
153.107.252.096,172.016.112.050,06/17/1998-11:55
209.001.012.131,172.016.112.050,06/17/1998-11:55
209.030.071.161,172.016.112.050,06/17/1998-11:55
207.230.054.195,172.016.112.050,06/17/1998-11:55
209.012.013.048,172.016.112.050,06/17/1998-11:55
207.230.054.119,172.016.112.050,06/17/1998-11:55
205.231.028.056,172.016.112.050,06/17/1998-11:55
209.001.012.207,172.016.112.050,06/17/1998-11:55
209.030.071.226,172.016.112.050,06/17/1998-11:55
209.001.012.162,172.016.112.050,06/17/1998-11:55
209.001.012.071,172.016.112.050,06/17/1998-11:55
209.030.071.093,172.016.112.050,06/17/1998-11:55
209.030.070.173,172.016.112.050,06/17/1998-11:55
153.107.252.120,172.016.112.050,06/17/1998-11:55
209.001.012.146,172.016.112.050,06/17/1998-11:55
209.012.013.064,172.016.112.050,06/17/1998-11:55
209.001.012.003,172.016.112.050,06/17/1998-11:55
153.107.252.017,172.016.112.050,06/17/1998-11:55
209.074.060.129,172.016.112.050,06/17/1998-11:55
209.030.071.094,172.016.112.050,06/17/1998-11:55
209.074.060.215,172.016.112.050,06/17/1998-11:55
209.074.060.080,172.016.112.050,06/17/1998-11:55
209.074.060.063,172.016.112.050,06/17/1998-11:55
209.001.012.004,172.016.112.050,06/17/1998-11:55
209.001.012.128,172.016.112.050,06/17/1998-11:55
209.030.070.210,172.016.112.050,06/17/1998-11:55
207.230.054.222,172.016.112.050,06/17/1998-11:55
153.107.252.086,172.016.112.050,06/17/1998-11:55
209.074.060.043,172.016.112.050,06/17/1998-11:55
209.030.071.173,172.016.112.050,06/17/1998-11:55
209.030.071.013,172.016.112.050,06/17/1998-11:55
209.012.013.177,172.016.112.050,06/17/1998-11:55
153.107.252.068,172.016.112.050,06/17/1998-11:55
209.030.071.034,172.016.112.050,06/17/1998-11:55
209.001.012.213,172.016.112.050,06/17/1998-11:55
209.012.013.014,172.016.112.050,06/17/1998-11:55
209.030.071.059,172.016.112.050,06/17/1998-11:55
209.001.012.060,172.016.112.050,06/17/1998-11:55
153.107.252.071,172.016.112.050,06/17/1998-11:55
209.001.012.240,172.016.112.050,06/17/1998-11:55
209.001.012.178,172.016.112.050,06/17/1998-11:55
209.001.012.215,172.016.112.050,06/17/1998-11:55
209.030.070.199,172.016.112.050,06/17/1998-11:55
205.231.028.155,172.016.112.050,06/17/1998-11:55
209.030.070.177,172.016.112.050,06/17/1998-11:55
209.012.013.151,172.016.112.050,06/17/1998-11:55
209.030.070.244,172.016.112.050,06/17/1998-11:55
209.074.060.112,172.016.112.050,06/17/1998-11:55
209.012.013.105,172.016.112.050,06/17/1998-11:55
209.030.070.062,172.016.112.050,06/17/1998-11:55
207.230.054.201,172.016.112.050,06/17/1998-11:55
209.030.070.022,172.016.112.050,06/17/1998-11:55
207.230.054.113,172.016.112.050,06/17/1998-11:55
209.030.070.002,172.016.112.050,06/17/1998-11:55
153.107.252.013,172.016.112.050,06/17/1998-11:55
209.030.071.008,172.016.112.050,06/17/1998-11:55
209.030.070.195,172.016.112.050,06/17/1998-11:55
209.074.060.167,172.016.112.050,06/17/1998-11:55
153.107.252.066,172.016.112.050,06/17/1998-11:55
209.030.071.178,172.016.112.050,06/17/1998-11:55
209.074.060.239,172.016.112.050,06/17/1998-11:55
209.030.070.152,172.016.112.050,06/17/1998-11:55
209.074.060.100,172.016.112.050,06/17/1998-11:55
209.001.012.049,172.016.112.050,06/17/1998-11:55
207.230.054.063,172.016.112.050,06/17/1998-11:55
207.230.054.219,172.016.112.050,06/17/1998-11:55
209.012.013.121,172.016.112.050,06/17/1998-11:55
205.231.028.050,172.016.112.050,06/17/1998-11:55
209.030.070.187,172.016.112.050,06/17/1998-11:55
209.074.060.065,172.016.112.050,06/17/1998-11:55
209.012.013.077,172.016.112.050,06/17/1998-11:55
205.231.028.249,172.016.112.050,06/17/1998-11:55
205.231.028.163,172.016.112.050,06/17/1998-11:55
205.231.028.198,172.016.112.050,06/17/1998-11:55
209.074.060.142,172.016.112.050,06/17/1998-11:55
209.030.071.206,172.016.112.050,06/17/1998-11:55
205.231.028.229,172.016.112.050,06/17/1998-11:55
209.030.070.069,172.016.112.050,06/17/1998-11:55
205.231.028.047,172.016.112.050,06/17/1998-11:55
209.030.070.176,172.016.112.050,06/17/1998-11:55
207.230.054.233,172.016.112.050,06/17/1998-11:55
209.030.071.069,172.016.112.050,06/17/1998-11:55
209.001.012.147,172.016.112.050,06/17/1998-11:55
209.030.071.185,172.016.112.050,06/17/1998-11:55
205.231.028.024,172.016.112.050,06/17/1998-11:55
207.230.054.152,172.016.112.050,06/17/1998-11:55
209.074.060.174,172.016.112.050,06/17/1998-11:55
207.230.054.141,172.016.112.050,06/17/1998-11:55
209.074.060.061,172.016.112.050,06/17/1998-11:55
209.001.012.138,172.016.112.050,06/17/1998-11:55
209.001.012.222,172.016.112.050,06/17/1998-11:55
153.107.252.097,172.016.112.050,06/17/1998-11:55
209.012.013.206,172.016.112.050,06/17/1998-11:55
209.001.012.093,172.016.112.050,06/17/1998-11:55
205.231.028.069,172.016.112.050,06/17/1998-11:55
209.001.012.100,172.016.112.050,06/17/1998-11:55
209.030.071.006,172.016.112.050,06/17/1998-11:55
209.030.070.179,172.016.112.050,06/17/1998-11:55
209.001.012.125,172.016.112.050,06/17/1998-11:55
209.030.071.203,172.016.112.050,06/17/1998-11:55
209.074.060.188,172.016.112.050,06/17/1998-11:55
207.230.054.091,172.016.112.050,06/17/1998-11:55
205.231.028.123,172.016.112.050,06/17/1998-11:55
209.030.071.047,172.016.112.050,06/17/1998-11:55
209.074.060.089,172.016.112.050,06/17/1998-11:55
209.030.071.084,172.016.112.050,06/17/1998-11:55
209.012.013.153,172.016.112.050,06/17/1998-11:55
209.012.013.052,172.016.112.050,06/17/1998-11:55
207.230.054.047,172.016.112.050,06/17/1998-11:55
207.230.054.060,172.016.112.050,06/17/1998-11:55
209.012.013.101,172.016.112.050,06/17/1998-11:55
209.030.070.243,172.016.112.050,06/17/1998-11:55
209.012.013.117,172.016.112.050,06/17/1998-11:55
209.012.013.214,172.016.112.050,06/17/1998-11:55
205.231.028.220,172.016.112.050,06/17/1998-11:55
209.030.071.011,172.016.112.050,06/17/1998-11:55
209.012.013.218,172.016.112.050,06/17/1998-11:55
209.001.012.089,172.016.112.050,06/17/1998-11:55
205.231.028.202,172.016.112.050,06/17/1998-11:55
209.030.070.207,172.016.112.050,06/17/1998-11:55
209.012.013.037,172.016.112.050,06/17/1998-11:55
209.030.071.089,172.016.112.050,06/17/1998-11:55
153.107.252.185,172.016.112.050,06/17/1998-11:55
209.012.013.080,172.016.112.050,06/17/1998-11:55
209.001.012.009,172.016.112.050,06/17/1998-11:55
209.012.013.159,172.016.112.050,06/17/1998-11:55
209.012.013.144,172.016.112.050,06/17/1998-11:55
153.107.252.077,172.016.112.050,06/17/1998-11:55
209.012.013.175,172.016.112.050,06/17/1998-11:55
209.001.012.061,172.016.112.050,06/17/1998-11:55
207.230.054.231,172.016.112.050,06/17/1998-11:55
209.074.060.123,172.016.112.050,06/17/1998-11:55
207.230.054.034,172.016.112.050,06/17/1998-11:55
209.030.071.111,172.016.112.050,06/17/1998-11:55
209.030.071.196,172.016.112.050,06/17/1998-11:55
209.012.013.244,172.016.112.050,06/17/1998-11:55
153.107.252.200,172.016.112.050,06/17/1998-11:55
209.074.060.195,172.016.112.050,06/17/1998-11:55
153.107.252.046,172.016.112.050,06/17/1998-11:55
209.001.012.204,172.016.112.050,06/17/1998-11:55
209.074.060.090,172.016.112.050,06/17/1998-11:55
209.030.071.106,172.016.112.050,06/17/1998-11:55
209.030.070.009,172.016.112.050,06/17/1998-11:55
209.030.070.188,172.016.112.050,06/17/1998-11:55
209.001.012.048,172.016.112.050,06/17/1998-11:55
153.107.252.169,172.016.112.050,06/17/1998-11:55
209.030.070.093,172.016.112.050,06/17/1998-11:55
153.107.252.029,172.016.112.050,06/17/1998-11:55
209.030.071.003,172.016.112.050,06/17/1998-11:55
153.107.252.143,172.016.112.050,06/17/1998-11:55
209.001.012.166,172.016.112.050,06/17/1998-11:55
209.012.013.072,172.016.112.050,06/17/1998-11:55
209.030.071.004,172.016.112.050,06/17/1998-11:55
209.030.071.147,172.016.112.050,06/17/1998-11:55
209.074.060.054,172.016.112.050,06/17/1998-11:55
209.030.071.049,172.016.112.050,06/17/1998-11:55
209.030.070.114,172.016.112.050,06/17/1998-11:55
209.030.071.103,172.016.112.050,06/17/1998-11:55
205.231.028.238,172.016.112.050,06/17/1998-11:55
209.001.012.236,172.016.112.050,06/17/1998-11:55
209.001.012.025,172.016.112.050,06/17/1998-11:55
209.030.070.163,172.016.112.050,06/17/1998-11:55
207.230.054.036,172.016.112.050,06/17/1998-11:55
205.231.028.070,172.016.112.050,06/17/1998-11:55
205.231.028.196,172.016.112.050,06/17/1998-11:55
209.074.060.042,172.016.112.050,06/17/1998-11:55
209.001.012.064,172.016.112.050,06/17/1998-11:55
205.231.028.141,172.016.112.050,06/17/1998-11:55
209.030.070.129,172.016.112.050,06/17/1998-11:55